codmun_ibge, simucont_id_all, x_alloc_area_Mha, distance_Euclidian
   240895,14809002,                    0.81304518,                    0.16605174
   240990,14777001,                    0.68597759,                    0.44456695
   240990,14785001,                    2.84058449,                    0.37348744
   241100,117959002,                    4.91340475,                    0.22028414
   241100,82604004,                    5.28953568,                    0.27535848
   241140,14785001,                   26.78658628,                    0.72254787
   241140,14795001,                   16.41458060,                    0.89722373
   241140,53083001,                    0.00153285,                    0.68527178
   241142,133330001,                    5.02752013,                    0.67835659
   241142,82649002,                    4.66369113,                    0.87938221
   241180,101428003,                    2.90937124,                    0.49346757
   241180,14755003,                    7.11665436,                    0.66263934
   241210,128499002,                    9.63183015,                    0.60477355
   241210,128500001,                    1.39299774,                    0.86388273
   241240,82638001,                    9.11715240,                    0.66987387
   241280,14766001,                   12.40918122,                    0.69476543
   241300,14796001,                    0.38351453,                    0.92033108
   241320,14810001,                    0.34232035,                    0.33715387
   241340,101428001,                    3.59674441,                    0.53659984
   241340,14755001,                    0.39308311,                    0.66753725
   241340,47702001,                   12.94788772,                    0.44628987
   241340,65674001,                    4.54264512,                    0.59393683
   241340,72354001,                    0.15924835,                    0.52326409
   241340,82604003,                    6.15524938,                    0.70833922
   241410,133306002,                    2.91228584,                    0.16352060
   241410,82593003,                    3.84932212,                    0.27391781
   241415,14796001,                    0.02623979,                    0.98172004
   241420,14810001,                    0.76702619,                    0.33480271
   241430,72354001,                    2.91438350,                    0.57547258
   241445,14766001,                    3.31892729,                    0.67526542
   241500,14810001,                    0.45782090,                    0.34375262
   241500,55980001,                    0.00008419,                    0.30612806
   250020,14741001,                   10.16111487,                    0.31998389
   250073,145238001,                    1.79382222,                    0.33428711
   250210,101431001,                    1.51694002,                    0.51861728
   250210,104379001,                    1.44162375,                    0.56938695
   250210,151061002,                    1.50019688,                    0.33626041
   250220,82593003,                    0.05361294,                    0.33250196
   250240,133304002,                    1.43643790,                    0.14705798
   250240,147326002,                    2.72543393,                    0.23375771
   250260,14741001,                    0.45160336,                    0.41661054
   250310,104396001,                    2.46941783,                    0.16825052
   250330,104378001,                    1.97669252,                    0.25254711
   250340,128500001,                    0.86910646,                    0.43231185
   250370,82593003,                    5.87551034,                    0.36084079
   250410,82593003,                    2.70810677,                    0.44437611
   250420,82607003,                    6.91090604,                    0.57115267
   250440,103388001,                    0.31471209,                    0.33321061
   250440,103388002,                    4.60733759,                    0.38321138
   250440,82581001,                    1.07253810,                    0.35439919
   250480,14741001,                    5.19175230,                    0.39986755
   250485,133323002,                    7.20547295,                    0.28185293
   250530,117958001,                    1.37411636,                    0.34123651
   250530,151061001,                    0.12917973,                    0.22814835
   250530,161473001,                    0.14359788,                    0.34143844
   250530,172154003,                    3.76385806,                    0.21223457
   250530,82595001,                    3.81618141,                    0.41342803
   250530,82596002,                    0.53724053,                    0.54638772
   250590,101431002,                    2.55432639,                    0.54934828
   250590,151062001,                    1.07148459,                    0.30965709
   250590,151063001,                    0.34197143,                    0.46825473
   250590,82607003,                    8.32221399,                    0.64552069
   250620,109429001,                    4.84981847,                    0.69979346
   250620,82647001,                    4.47540883,                    0.57508917
   250620,82648001,                    0.11041450,                    0.64773828
   250650,104402003,                    2.93862341,                    0.50616260
   250650,14798001,                    1.44650513,                    0.54062645
   250660,104379001,                    1.57057293,                    0.40655534
   250700,101431001,                    0.71992429,                    0.61063560
   250700,133304002,                    2.19414514,                    0.43601556
   250700,14741001,                    1.92403284,                    0.53246665
   250810,133306001,                    1.69464061,                    0.15923232
   250810,82604002,                    1.31611923,                    0.22490630
   250810,82605001,                    0.83136266,                    0.13983958
   250960,104378001,                    0.59900428,                    0.32275448
   250990,14798003,                    1.69120084,                    0.19331199
   250990,53085001,                    4.09642332,                    0.25293242
   250990,65688001,                    3.41273260,                    0.18469767
   251000,82593003,                    2.33565575,                    0.35939627
   251020,101431001,                    0.86764196,                    0.35231880
   251040,101431002,                    2.50058585,                    0.36650770
   251040,103396001,                    1.45504558,                    0.18175973
   251040,103397001,                    0.79486030,                    0.25826183
   251040,108244001,                    0.96760435,                    0.34508118
   251040,133311002,                    4.46966991,                    0.52528826
   251065,104396001,                    1.15908393,                    0.56043206
   251065,104397001,                    0.55826591,                    0.68365857
   251065,133332002,                    0.06708605,                    0.71568137
   251100,101431001,                    1.93772450,                    0.41260514
   251130,101430001,                    2.89875634,                    0.17490662
   251130,101431001,                    2.61648970,                    0.54438754
   251130,103397001,                    6.87078792,                    0.39352667
   251230,128496002,                    3.07410622,                    0.36990896
   251230,74529001,                    2.45795517,                    0.27871963
   251230,82607002,                    0.00054057,                    0.18946661
   251260,128500001,                    0.27809636,                    0.53654004
   251335,103388002,                    0.43093844,                    0.21425855
   251340,101434001,                    4.00555381,                    0.24287365
   251340,133331001,                    6.88599824,                    0.85269064
   251380,128499001,                    0.00110090,                    0.28472886
   251380,133317001,                    3.95001199,                    0.53516397
   251380,145235001,                    5.24835642,                    0.46132953
   251380,145238003,                    3.83679277,                    0.45127947
   251380,151065001,                    0.48406921,                    0.36799130
   251380,155995001,                    0.58235424,                    0.20152516
   251380,82607003,                    3.76650954,                    0.62882930
   251380,82619001,                    1.47332382,                    0.64568700
   251385,104402003,                    1.75092352,                    0.65356383
   251385,133331001,                    3.53333840,                    0.55083557
   251394,133332002,                    0.67853830,                    0.33838767
   251400,133332002,                    0.99867587,                    0.49862770
   251400,82640001,                    6.11803277,                    0.44645306
   251430,147326002,                    2.99859306,                    0.38125185
   251440,155995001,                    5.28643592,                    0.48550811
   251440,173550001,                    5.27154637,                    0.47905020
   251440,82605001,                    3.56685442,                    0.58835928
   251460,128500001,                    1.87536748,                    0.39600899
   251460,133317001,                    5.10186860,                    0.49195510
   251465,14755003,                    6.22191901,                    0.43827722
   251470,133331001,                    6.87042785,                    0.80097321
   251490,128500001,                    3.67638612,                    0.66329188
   251490,145237001,                    5.93246459,                    0.43211173
   251490,145238001,                    0.55734379,                    0.93432074
   251490,82619002,                    0.13809591,                    0.72829200
   251550,133318004,                    0.03879909,                    0.60564525
   251550,133323002,                    2.57382113,                    0.40194368
   251550,133324002,                    0.61888224,                    0.62064169
   251550,133332002,                   12.50711170,                    0.62910865
   251550,82630001,                    1.03910725,                    0.54697572
   251570,104378001,                    0.39275176,                    0.48302928
   251570,147326002,                    1.65519477,                    0.33338828
   251630,145238001,                    4.72408646,                    0.34659399
   251660,101431001,                    1.15019197,                    0.18307989
   251700,104403001,                    2.52686249,                    0.22338228
   251710,117964001,                    4.71560116,                    0.34410564
   251710,145237001,                    1.54056833,                    0.58033241
   251710,145242001,                    2.45142919,                    0.42598146
   251710,82627003,                    3.09492375,                    0.51670620
   260160,101424001,                    3.42933515,                    0.43794416
   260160,82583003,                    0.46916719,                    0.59558652
   260180,101426002,                   10.35522813,                    0.28641601
   260180,128496001,                    4.18672497,                    0.36370116
   260180,133308002,                    4.52565546,                    0.22981043
   260180,74531001,                    2.55102985,                    0.53530451
   260180,82596002,                    1.47281520,                    0.44741577
   260180,82607001,                    1.49445797,                    0.33917107
   260180,82608001,                    1.50411828,                    0.47073426
   260220,14813005,                    2.11331171,                    0.19456100
   260220,53090005,                    3.21054415,                    0.27369384
   260300,103389001,                    6.37960153,                    0.63823112
   260300,82582001,                    4.82857871,                    0.85963778
   260300,82583003,                   10.43616841,                    0.74212151
   260415,14799003,                    2.73081379,                    0.13718745
   260430,142487001,                    4.34275215,                    0.42412222
   260430,82582002,                    2.56229078,                    0.24598558
   260510,133317003,                    4.90352788,                    0.30964148
   260510,133318003,                    0.77400377,                    0.33326287
   260530,142487001,                    5.73490030,                    0.40459041
   260530,150047001,                    1.98360028,                    0.54230276
   260530,155115001,                    0.51069633,                    0.42214828
   260545,14809002,                    0.01326796,                    3.39559016
   260740,101424001,                   10.93470660,                    0.45434540
   260740,82583002,                    0.00864033,                    0.41781899
   260760,58009007,                    0.00941135,                    0.18970884
   260775,58009007,                    0.06285057,                    0.14264005
   260805,104387001,                    2.13507565,                    0.42183768
   260805,82598001,                    0.62452289,                    0.17708632
   260810,53090005,                    3.85318301,                    0.23727037
   260810,53091003,                    1.46243802,                    0.22494590
   260910,14813005,                    3.62773672,                    0.17360048
   260910,65689001,                    0.00001289,                    0.14811505
   260970,14813005,                    4.64128795,                    0.24093410
   260980,150040001,                    1.51512455,                    0.86706646
   260980,97391001,                    4.09623634,                    0.91215763
   261040,97391001,                   23.11220416,                    0.57453911
   261100,101427001,                    0.00037495,                    0.26638553
   261100,74532001,                    7.16134810,                    0.47237339
   261210,14800002,                    3.17313885,                    0.13681145
   261210,53087001,                    0.24884038,                    0.13045746
   261210,53091003,                    0.13840146,                    0.18521476
   261220,104380001,                    4.99374196,                    0.22737265
   261220,74517001,                   25.14649754,                    0.37304704
   261220,82582001,                    2.94696313,                    0.52977927
   261250,147338001,                    1.29871485,                    0.15621704
   261380,14813006,                    2.06266171,                    0.20796595
   261380,58009001,                    3.22432663,                    0.13077216
   261400,142487001,                    3.15836676,                    0.49103534
   261520,103388001,                    3.11942165,                    0.73931872
   261520,104379002,                    1.10191978,                    0.67437517
   261520,74517001,                    4.24610545,                    0.64376433
   261520,97391001,                    1.07955309,                    0.91579568
   261618,82650001,                    2.53285275,                    0.11404502
   270090,104392002,                    2.94799330,                    0.23065190
   270090,53077001,                    0.45874112,                    0.27225052
   270090,57999001,                    2.97859780,                    0.23639090
   270090,62007001,                    0.77118379,                    0.17533389
   270270,14791001,                    0.21192960,                    0.20585212
   270340,14771001,                    2.75116864,                    0.23838746
   270540,14771001,                    2.49561945,                    0.19913979
   270620,14771001,                    0.85727187,                    0.28830878
   270640,14771001,                   13.33963426,                    0.37035146
   270650,63105001,                    0.86215899,                    0.14404978
   270680,14783001,                    0.24497270,                    0.30832830
   270810,109427001,                    1.07509036,                    0.20982172
   270930,109433002,                    0.28388780,                    0.21341532
   270930,113646001,                    0.93833743,                    0.24696574
   270930,113650001,                    2.06911703,                    0.21115993
   270930,117969001,                    0.03009143,                    0.20733683
   270930,70422001,                    0.16771744,                    0.23896134
   280070,14783001,                    1.98411113,                    0.34700377
   280120,104387001,                    2.38151433,                    0.51815464
   280120,14745003,                    5.51006048,                    0.47762266
   280120,14758002,                    0.07171170,                    0.41266092
   280120,14760001,                    9.94514569,                    0.47399086
   280120,82600001,                    3.89682459,                    0.37095542
   280120,82610002,                    6.17559984,                    0.54272506
   280270,41429001,                    1.61132007,                    0.26733952
   280550,104388001,                    0.95625947,                    0.23105049
   280550,1440001,                   17.14596791,                    0.28559011
   280550,82602001,                    2.49912893,                    0.25584225
   290010,133262003,                    2.35467012,                    0.20469180
   290020,82583003,                   18.49490969,                    1.00866595
   290035,104388001,                    1.21879227,                    0.40412088
   290035,104388002,                    1.53555851,                    0.35227096
   290035,1438002,                    1.40819500,                    0.28433642
   290035,14745002,                    1.09510253,                    0.27017883
   290035,52084001,                    1.41259613,                    0.20681171
   290035,53063001,                    1.30437062,                    0.18687024
   290035,53070001,                    1.05385547,                    0.20238266
   290035,53071002,                    1.38909561,                    0.39737983
   290035,57992001,                    1.93825504,                    0.43655944
   290035,82600002,                    0.97630615,                    0.35349893
   290040,82590001,                    0.95645951,                    0.21318519
   290090,82558002,                    1.45084139,                    0.15663712
   290210,103392002,                    3.75614540,                    0.44701090
   290210,1433001,                   18.14234176,                    0.34203856
   290210,1434001,                    0.25891940,                    0.29682313
   290210,14704002,                    0.79226709,                    0.41444101
   290210,74522001,                    6.05976450,                    0.53731891
   290330,41400002,                    0.38013509,                    0.30962965
   290340,41402002,                    1.55787958,                    0.35692938
   290340,41403004,                    1.40872458,                    0.37157491
   290340,55975003,                    2.00169427,                    0.45208849
   290340,60656003,                    2.19247535,                    0.40326915
   290360,14704002,                    2.99835357,                    0.33743224
   290360,82589002,                    4.33514132,                    0.17680928
   290410,147286004,                    9.41082180,                    0.29902998
   290450,147293001,                    0.94814447,                    0.54707865
   290450,161432002,                    4.35379297,                    0.46943683
   290450,176356001,                    4.57818117,                    0.46376122
   290450,194905001,                    3.32887687,                    0.38045132
   290540,60660002,                    3.20852491,                    0.22565193
   290630,112196001,                    3.09479849,                    0.52371689
   290630,14711002,                    4.21599019,                    0.39083686
   290630,41402002,                    1.63549184,                    0.52039221
   290630,53053001,                    1.66616106,                    0.50815378
   290630,55974001,                    9.70465669,                    0.63752590
   290630,57987002,                    1.40602369,                    0.25680561
   290630,60654001,                    0.00371090,                    0.62009791
   290630,60655001,                    1.55737754,                    0.67849469
   290630,61998001,                    2.24187241,                    0.43647754
   290630,62004001,                    0.71278195,                    0.33974573
   290630,65661001,                    6.48852736,                    0.50194776
   290630,65670001,                    3.52358716,                    0.35657513
   290630,70409001,                    2.25945505,                    0.58996962
   290680,103391001,                    3.84483527,                    0.69392567
   290680,117945001,                    2.05916986,                    0.48630887
   290680,82587001,                    9.59202240,                    0.52411777
   290770,74521001,                   21.42653499,                    1.05503227
   290800,104366001,                    2.14108773,                    0.32198757
   290800,109418001,                    1.69573504,                    0.29285920
   290800,125254002,                    1.61501879,                    0.27341033
   290800,14687001,                    0.01528623,                    0.28591226
   290800,41399001,                    1.89860138,                    0.33966321
   290800,41400002,                    0.80865253,                    0.26101276
   290800,41400003,                    1.00974304,                    0.30267817
   290800,60652001,                    0.01077037,                    0.21914467
   290800,82558002,                    0.35462440,                    0.25111374
   290990,142481002,                    7.35886580,                    1.05635317
   290990,150041002,                    6.49428514,                    1.10336721
   290990,169875001,                    3.59835816,                    1.14853196
   290990,169875002,                    1.77844111,                    1.17556856
   290990,41386002,                    2.72382041,                    0.73580946
   290990,41386003,                    3.80189118,                    0.59620813
   290990,82527001,                   13.27172379,                    0.64629683
   290990,97375001,                   21.71639928,                    1.21502663
   290990,97394002,                    5.88697788,                    0.49112002
   290990,97394003,                   16.08975265,                    0.79110728
   290990,97396001,                    8.13882621,                    0.96453492
   291075,103392001,                    0.04245392,                    0.34302659
   291075,103394001,                   11.73828157,                    0.30721749
   291075,108721001,                    0.22951128,                    0.34535339
   291075,108722001,                    0.65391356,                    0.16277857
   291075,74526001,                    6.28751396,                    0.42464455
   291140,74532001,                   10.96759441,                    0.51783908
   291185,1433002,                    1.26055601,                    0.26715798
   291185,14746002,                    3.56984899,                    0.25779259
   291185,74527001,                    0.00350000,                    0.19607926
   291185,74528002,                    3.38349700,                    0.29353843
   291190,104365001,                    1.49337994,                    0.29510761
   291190,65653001,                    3.04449011,                    0.28890172
   291190,82534002,                    4.21338104,                    0.23870926
   291360,14687003,                    1.35989972,                    0.36909385
   291360,41400001,                    3.56423365,                    0.40606089
   291360,41400002,                    1.67445894,                    0.52832008
   291360,41417001,                    2.89394079,                    0.29260515
   291360,41417002,                    1.68051708,                    0.23391065
   291360,53056002,                    3.63723380,                    0.33804282
   291360,53056003,                    3.61965148,                    0.16142806
   291360,53057001,                    3.47794497,                    0.39600097
   291360,55972001,                    3.35363323,                    0.47894378
   291360,55973001,                    3.20712100,                    0.48364223
   291360,70407003,                    8.21088036,                    0.59344856
   291360,70408005,                    2.70768423,                    0.59187973
   291490,53055002,                    0.00704702,                    0.26448396
   291490,57984002,                    2.60303670,                    0.35157553
   291490,62001004,                    1.10093692,                    0.43842295
   291490,62002001,                    0.83958155,                    0.34542453
   291490,70415001,                    0.05127466,                    0.27042990
   291490,70415003,                    2.08930667,                    0.43753741
   291550,41400002,                    5.08337221,                    0.32063767
   291685,104364001,                    0.23184656,                    0.19032971
   291685,104364002,                    2.02154562,                    0.25174797
   291685,109416001,                    2.12693838,                    0.25001312
   291685,117947002,                    2.77676683,                    0.31922376
   291685,125261001,                    1.24805127,                    0.34203218
   291685,14706001,                    0.11239650,                    0.34485836
   291685,60651001,                    2.30488795,                    0.30756715
   291685,82557002,                    0.27976815,                    0.21048653
   291860,125197001,                    1.80013453,                    0.22459222
   291860,133271001,                    0.17030086,                    0.34006442
   291860,142427002,                    3.59889644,                    0.29645449
   291990,52082001,                    0.44502976,                    0.74034963
   291990,74521001,                   27.96357250,                    0.95220671
   291992,41424002,                    0.64456469,                    0.16037652
   292265,14725001,                    1.45146655,                    0.50118786
   292265,74522001,                    8.17868860,                    0.68960972
   292303,147300001,                    3.18255568,                    0.42420736
   292303,97301001,                    7.42404836,                    0.49089588
   292380,57992001,                    0.60504626,                    0.29073056
   292400,1437001,                    1.27621409,                    0.42815502
   292400,1438001,                    4.24961480,                    0.60866957
   292400,74525002,                    6.91351454,                    0.42311162
   292430,147300001,                    0.42970266,                    0.26566342
   292430,176360001,                   21.90726527,                    0.31195295
   292690,142410001,                    3.28414563,                    0.31780767
   292710,1436001,                    6.73051457,                    0.65386308
   292710,74532001,                    1.13116401,                    0.77282659
   292710,82598001,                    0.28971884,                    0.64768164
   292760,1438001,                    4.84253776,                    0.40853722
   292800,14684002,                    2.51999107,                    0.50105447
   292800,14684003,                    2.99918795,                    0.55891101
   292800,14684004,                    2.40429779,                    0.34233392
   292800,82555001,                    6.01412645,                    0.59617103
   292800,82574001,                   32.56374176,                    0.49965148
   292805,125256001,                    1.08843513,                    0.41096548
   292805,65661001,                    1.88424600,                    0.32685079
   292805,70408002,                    0.02852007,                    0.42922841
   292840,128482001,                    2.64428908,                    0.65944582
   292840,133215001,                    2.64243682,                    0.53344678
   292840,142348001,                    2.31614072,                    0.57985234
   292840,82461001,                   13.39407803,                    0.57755254
   293200,103391001,                    2.69102804,                    0.83008003
   293200,104374001,                    3.29749652,                    0.42408969
   293200,161470001,                    5.08644754,                    0.31290938
   293200,74521001,                    5.63913189,                    0.76333383
   293200,82529001,                   14.01336950,                    0.78035804
   293200,82586001,                    9.79384046,                    0.71198390
   293250,55973001,                    3.43918658,                    0.40093926
   293250,60664002,                    2.99535410,                    0.29303726
   293250,70408003,                    8.32711828,                    0.40403901
   293270,41399003,                    2.76509997,                    0.35020728
   293270,41416001,                    2.98303697,                    0.27585445
   293270,55971001,                    2.58586529,                    0.39107423
   293270,65659004,                    3.90774479,                    0.50516664
   293270,65667001,                    0.68029654,                    0.42174882
   293270,70406002,                    1.14801605,                    0.42788291
   293300,82574001,                    8.83041757,                    0.34549019
   293300,82574002,                    2.72349198,                    0.41154365
   310130,169767002,                    0.26691888,                    0.22281416
   310130,191598001,                    2.41517302,                    0.25703307
   310650,107173001,                    0.80228447,                    0.24467351
   310650,112165001,                    5.36455452,                    0.22444740
   310860,97220001,                   18.75881205,                    0.50804777
   311050,158059001,                    3.34151180,                    0.16511861
   311615,97219001,                   12.35177965,                    0.72549850
   311650,133226001,                    2.39505753,                    0.47772651
   311650,147263004,                    0.16509573,                    0.30567978
   311650,147264003,                    5.48152654,                    0.47207742
   311650,147272001,                    2.82317146,                    0.45952338
   311783,142355002,                    0.28026985,                    0.47152901
   311783,142356003,                    0.05711256,                    0.32235936
   311783,97242001,                    0.17655325,                    0.54326972
   311880,142375002,                    4.54023911,                    0.61631367
   311880,149983001,                    0.46567535,                    0.44974071
   311880,155063001,                    1.37437655,                    0.50874420
   311880,97221001,                   33.85220254,                    0.57214761
   312030,142401003,                    0.43444129,                    0.29457438
   312030,149995001,                    0.84596879,                    0.26599190
   312030,158081002,                    2.45851157,                    0.28350228
   312510,190482001,                    8.19788260,                    0.24543449
   312740,155037001,                    0.48617876,                    0.25330292
   312740,158063001,                    2.91883983,                    0.22034471
   312740,158064001,                    1.17319794,                    0.13544571
   312740,169762005,                    0.34472681,                    0.14045959
   313300,161380001,                    2.40206169,                    0.19220250
   313360,189342001,                    3.42268948,                    0.15782093
   313360,201236001,                    2.58488971,                    0.17900753
   313535,142357001,                    2.73715210,                    0.29545613
   313535,142373003,                    0.29720544,                    0.48933048
   313535,149976001,                    2.42294322,                    0.32535578
   313535,149981001,                    1.74908614,                    0.40081610
   313560,97222001,                   17.12916531,                    0.34566840
   313652,142403003,                    3.44764246,                    0.31637970
   313865,142373003,                    1.17969550,                    0.38735773
   313925,161421003,                    0.20906093,                    0.19294889
   314200,97265001,                    9.49486953,                    0.44388058
   314795,142373001,                    0.00282138,                    0.27022230
   314795,149976005,                    2.83448615,                    0.13614724
   314795,97265001,                    0.15180692,                    0.39635143
   316225,133225003,                    4.83459677,                    0.56459435
   316225,142375001,                    0.63656124,                    0.48488993
   316225,147271001,                    6.65129205,                    0.55219959
   316225,147271005,                   13.55102139,                    0.60693451
   316225,147272002,                    5.21719948,                    0.41794757
   316225,152262001,                    5.29987231,                    0.54373673
   316225,152262002,                    6.33896039,                    0.41059924
   316265,97221001,                   11.75934985,                    0.46728682
   316540,97181001,                    2.92979360,                    0.28183134
   330010,161389002,                    2.85732107,                    0.28471453
   330010,194883002,                    0.04068743,                    0.36091030
   330260,125163001,                    1.45062565,                    0.24492816
   330260,125166001,                    0.00031984,                    0.23374245
   330260,161389001,                    0.84642162,                    0.29499898
   330260,65622001,                    1.98599296,                    0.33921978
   330260,70364003,                    4.64676236,                    0.34369810
   330380,156518001,                    1.99010538,                    0.35263260
   330380,156520001,                    0.01029042,                    0.25449593
   330380,156521001,                    1.84642293,                    0.27434829
   330380,161374001,                    1.83451327,                    0.46052001
   330380,169766002,                    0.07514108,                    0.37854117
   350190,133171001,                    4.92236341,                    0.19726897
   350190,147227002,                    2.65707071,                    0.24278066
   350200,142227002,                    2.67700342,                    0.15723785
   350200,149891003,                    0.19246746,                    0.30678145
   350200,149909002,                    0.00008111,                    0.23604289
   350200,149909003,                    2.63788470,                    0.23305412
   350430,104311003,                    3.43759793,                    0.35341809
   350430,107128002,                    0.64051677,                    0.29743581
   350430,107129001,                    0.10055082,                    0.27271143
   350430,147179002,                    2.02275186,                    0.29423154
   350430,147189001,                    1.70282837,                    0.35579806
   350430,149818002,                    8.09382151,                    0.35453317
   350430,97054002,                    2.79104900,                    0.35662211
   350430,97055001,                    5.45370063,                    0.29277828
   350470,82373003,                    1.84376360,                    0.10861127
   350500,104313003,                    1.07913031,                    0.18458807
   350500,104314003,                    1.82132904,                    0.14271686
   350500,147182002,                    4.95160013,                    0.31774100
   350635,149943001,                    0.17100000,                    0.16479985
   350710,158051001,                    0.16276058,                    0.24461259
   350710,169752001,                    1.16387540,                    0.21277959
   350760,152219001,                    2.06071205,                    0.33598751
   350760,158051001,                    1.95130532,                    0.37891733
   350970,169765003,                    1.09096389,                    0.11700684
   350990,14511001,                    0.47470720,                    0.31892192
   351050,133195003,                    0.70110438,                    0.29771554
   351050,161368001,                    5.89544477,                    0.34544876
   351350,155039001,                    0.03500000,                    0.18487239
   351410,149857001,                    0.60955723,                    0.21118163
   351540,104313002,                    1.32406024,                    0.27294194
   351540,104313003,                    1.30269830,                    0.20124271
   351540,107125003,                    0.00007760,                    0.27245885
   351540,112144001,                    1.66737737,                    0.23172533
   351540,142145001,                    1.16436984,                    0.34884709
   351540,147181003,                    1.05498571,                    0.28966508
   351870,155039001,                    0.05053592,                    0.31807237
   352040,161369003,                    0.03314988,                    0.59498794
   352040,169763003,                    0.11051527,                    0.52090399
   352110,133140001,                    0.07941854,                    0.18027633
   352110,142228001,                    2.48698958,                    0.23581746
   352280,147190001,                    1.15486091,                    0.28615784
   352280,152183001,                    4.45010186,                    0.32175321
   352280,154973001,                    4.70309413,                    0.27688518
   352360,128429002,                    5.91333750,                    0.32923582
   352360,142205003,                    6.25283974,                    0.22897418
   352360,146176002,                    4.19531711,                    0.32737955
   352360,149892003,                    1.88402220,                    0.21038216
   352550,133195001,                    1.79350761,                    0.38209181
   352550,142313001,                    0.58492976,                    0.43275038
   352550,152233001,                   12.17208142,                    0.43167135
   352550,155037001,                    1.17992563,                    0.43054899
   352550,158059001,                    0.12436023,                    0.35519908
   352550,158060004,                    0.05166067,                    0.24290882
   352550,169763004,                    6.12508298,                    0.33635330
   352550,190482001,                    0.29663198,                    0.37652303
   352550,201236001,                    0.74251214,                    0.40559531
   352550,82447001,                    2.95976557,                    0.36792340
   352550,97182001,                    2.61201355,                    0.42896441
   353200,152219001,                    2.44669493,                    0.17483617
   353240,142296001,                    5.23517009,                    0.27162139
   353240,155038002,                    2.05768945,                    0.18378368
   353640,1283001,                    0.01069695,                    0.20713459
   353640,96913002,                    0.21912586,                    0.12430102
   353640,96913003,                    1.35991264,                    0.24274812
   353680,156511001,                    2.12463913,                    0.15130123
   353680,161359002,                    2.39227973,                    0.23430071
   353710,149910002,                    2.99534042,                    0.19537774
   353860,152233001,                    1.81795401,                    0.38015954
   353860,158060002,                    6.28508802,                    0.29145958
   354100,1358002,                    0.00600000,                    0.25379744
   354110,147179006,                    0.26247711,                    0.27705095
   354110,149818002,                    0.75174109,                    0.27193367
   354110,152174001,                    0.01187843,                    0.19372514
   354110,82351004,                    2.06864615,                    0.19727971
   354110,97032001,                    1.66213695,                    0.30890799
   354110,97054003,                    4.71428444,                    0.28978313
   354850,155039001,                    0.07600000,                    0.21830601
   354860,158063002,                    1.84317980,                    0.28365020
   354860,169761001,                    1.10000955,                    0.22377856
   354860,169762003,                    1.50194125,                    0.21956535
   354860,169765003,                    0.70467943,                    0.25329839
   354860,97181001,                    1.47729325,                    0.28398904
   355070,161369003,                    1.46444307,                    0.30946034
   355100,149929004,                    0.05698470,                    0.27596245
   355100,155026001,                    0.00001530,                    0.19680973
   355120,107131002,                    1.79464640,                    0.13452924
   355120,142145001,                    1.27352935,                    0.22427453
   355120,142167003,                    0.46052121,                    0.23921344
   355200,109398001,                    0.43196282,                    0.22905397
   355200,117872003,                    1.60200979,                    0.27915491
   355200,125157001,                    0.32585859,                    0.23357397
   355200,169765004,                    4.53606198,                    0.20928643
   355200,169765007,                    2.05178291,                    0.27862442
   355200,169768001,                    1.47753139,                    0.22589741
   355200,194883002,                    2.22283996,                    0.25836532
   355200,97202003,                    2.88826169,                    0.20295030
   355300,142168002,                    5.42731474,                    0.30544497
   355420,107131003,                    0.58309542,                    0.13455491
   355420,149839003,                    2.75534571,                    0.22504272
   355495,152219001,                    6.76144281,                    0.28311046
   355540,161375004,                    0.02374055,                    0.24337772
   355540,169766005,                    0.37127940,                    0.31885691
   355540,194881001,                    0.00010312,                    0.16252601
   355635,190482001,                    2.35699840,                    0.31672090
   410275,107024001,                    0.84353146,                    0.16134548
   410275,149712003,                    0.06229190,                    0.17741004
   410315,107024001,                    0.18232930,                    0.14054963
   410315,125054001,                    0.15235102,                    0.12052509
   410315,125067002,                    0.03385738,                    0.15227366
   410315,154880001,                    0.16090502,                    0.16062784
   410640,149783001,                    0.56972213,                    0.24654126
   410640,149783002,                    0.69896361,                    0.24893146
   410640,154941001,                    2.11717578,                    0.30121138
   410640,97008001,                    0.56417799,                    0.27939206
   410752,107018002,                    3.83071047,                    0.37176402
   410950,14492001,                    1.30427413,                    0.42269641
   410950,14513001,                    1.84601699,                    0.40183544
   410950,158048001,                    0.09731183,                    0.35837583
   410950,161327003,                    0.00151217,                    0.32618843
   410990,107044001,                    4.08676956,                    0.50755779
   410990,96804001,                    1.17263550,                    0.44495069
   410990,96805002,                    1.74050659,                    0.32814305
   411890,107018002,                    1.47735356,                    0.23260737
   412020,96838001,                    1.22602102,                    0.56241726
   412020,96839002,                    1.27635690,                    0.58006045
   412100,96804001,                    3.90084764,                    0.52723820
   412140,107048003,                    0.35258674,                    0.29653634
   412140,112093001,                    0.13687251,                    0.25372350
   412140,154884002,                    0.32799860,                    0.33015540
   412140,96763002,                    0.03788666,                    0.27495901
   412215,107063003,                    0.41461187,                    0.19618248
   412215,107063005,                    0.89257555,                    0.35632983
   412215,112109001,                    3.39984889,                    0.41972799
   412215,149731002,                    1.84427091,                    0.26041437
   412215,149743002,                    1.30134411,                    0.40424275
   412215,154889002,                    1.86838806,                    0.32870653
   412215,154890003,                    2.83744707,                    0.33885339
   412215,154890004,                    2.45841536,                    0.27809182
   412215,154898003,                    2.65962276,                    0.42715816
   412215,158014001,                    4.25659977,                    0.31044353
